class,softmax_output0,probability0
0,0.999278693859588,0.998949813817248
0,0.999326463859001,0.998969515607964
0,0.999387853858246,0.998995523449627
0,0.981315694080508,0.9943304623047
0,0.999996893850756,0.99881443780099
0,0.999791083853287,0.999176258129696
0,0.997328293883576,0.998394594151801
0,0.999176193860849,0.998909196062899
0,0.999869583852321,0.999212659557567
0,0.999954693851275,0.999231569612631
0,0.9995948638557,0.999087538756501
0,0.999814803852995,0.999187609990205
0,0.997749863878391,0.99850226434109
0,0.999463853857311,0.999028681477981
0,0.99928669385949,0.998953079548194
0,0.991738893952317,0.996965886001833
0,0.99367789392847,0.99745454441556
0,0.999671213854761,0.999121807290122
0,0.91130649494152,0.980811611567789
0,0.999923463851659,0.999230449596414
0,0.996639123892051,0.998216351741967
0,0.99863379386752,0.998731708295338
0,0.981444994078917,0.994363469562398
0,0.937458744619885,0.98476612612017
0,0.999973293851046,0.999206217206502
0,0.999974843851027,0.99920175749136
0,0.999778203853445,0.999170141768356
0,0.991514793955073,0.996909546971412
0,0.999511593856724,0.999049953699964
0,0.99935584385864,0.99898186875113
0,0.997438423882221,0.998422852446953
0,0.999315853859131,0.998965098203765
0,0.999208863860447,0.998921893555567
0,0.998824993865168,0.99878782061149
0,0.999263193859779,0.998943525464898
0,0.944665424531253,0.985972254662665
0,0.996511633893619,0.998183243401214
0,0.99811339387392,0.998594489073818
0,0.998592693868025,0.998720254486204
0,0.992841493938757,0.997243333748669
0,0.997114993886199,0.998339636145937
0,0.999909153851835,0.999226774969053
0,0.999884002852144,0.99921843599611
0,0.99991119385181,0.999227342596996
0,0.999902363851918,0.999224770527598
0,0.996427353894656,0.998161348631717
0,0.999838703852701,0.999198903068182
0,0.999929543851584,0.999231784725552
0,0.999120293861536,0.998888020309654
0,0.997724493878703,0.998495821218081
0,0.998562493868397,0.998711943055537
0,0.996123843898389,0.998082487545263
0,0.99991929385171,0.999229451085552
0,0.999393813858173,0.998998087475633
0,0.99956315385609,0.999073191960937
0,0.998121093873825,0.998596449989189
0,0.99998437385091,0.999154781180286
0,0.998158393873366,0.998605961330149
0,0.999952693851299,0.999232385695205
0,0.999865393852373,0.999210883089443
0,0.999064263862225,0.998867506317227
0,0.995260293909009,0.997858735163814
0,0.999829523852814,0.999194604718435
0,0.987091394009475,0.995795904447007
0,0.996383293895198,0.998149900932047
0,0.999839183852695,0.999199125963638
0,0.999918193851723,0.999229177847813
0,0.999134473861362,0.998893325455036
0,0.999349643858716,0.998979247291362
0,0.999082893861996,0.998874247359289
0,0.995235593909313,0.997852362827484
0,0.999378433858362,0.99899148453743
0,0.971458544201736,0.991805481332086
0,0.999673953854727,0.999123024912047
0,0.999434393857674,0.999015714339824
0,0.999905193851884,0.999225627997512
0,0.999878163852216,0.999216167681536
0,0.983449494054265,0.994873959099993
0,0.999954193851281,0.999231796641142
0,0.99995016385133,0.999233097126824
0,0.99369334392828,0.997458456771907
0,0.999715743854213,0.999141577717971
0,0.99997376385104,0.999204924877638
0,0.999891153852056,0.999221057213093
0,0.99867849386697,0.998744375822982
0,0.998820593865222,0.998786465303103
0,0.996794033890146,0.99825654986491
0,0.999589733855763,0.999085218437957
0,0.996347833895634,0.998140687212562
0,0.999553493856209,0.999068824673063
0,0.999460493857353,0.999027195867524
0,0.999975313851021,0.999200287323881
0,0.981778734074813,0.994448623463261
0,0.999284083859522,0.998952012601457
0,0.999440123857603,0.999018225833647
0,0.990461893968022,0.996644846086016
0,0.999888053852094,0.999219943565447
0,0.996126693898353,0.998083227963832
0,0.999967573851116,0.999218555758017
0,0.985042034034679,0.995277894647557
0,0.998123793873792,0.998597137775334
0,0.999935383851512,0.999232864050956
0,0.9997087038543,0.999138444768856
0,0.999966253851133,0.999220681055979
0,0.999949453851339,0.999233240152345
0,0.999951953851308,0.999232628489358
0,0.999198013860581,0.998917650567249
0,0.999926563851621,0.999231150670758
0,0.999484893857052,0.999038020460932
0,0.999217863860336,0.998925432635198
0,0.999154323861118,0.99890082802548
0,0.998289393871755,0.998639592216944
0,0.985130094033596,0.995300191239683
0,0.999871363852299,0.999213402525537
0,0.999689793854532,0.999130053858228
0,0.999992593850808,0.999043509887809
0,0.99988674385211,0.999219462358469
0,0.999525663856551,0.99905627391929
0,0.993148993934975,0.997320870327472
0,0.998574593868248,0.998715263135278
0,0.999961843851187,0.999226296316975
0,0.987675094002296,0.995943155230891
0,0.984667294039288,0.995182967717712
0,0.994248863921448,0.997599502495439
0,0.999418133857873,0.999008617048935
0,0.996568553892919,0.998198027303775
0,0.99999249385081,0.999045774206753
0,0.999992123850814,0.999053812900038
0,0.999972103851061,0.999209274780232
0,0.999516123856668,0.999051986395164
0,0.880330735322478,0.976330515985021
0,0.999518393856641,0.999053005783057
0,0.982945434060464,0.994745809223066
0,0.997890293876664,0.998537877164208
0,0.999987713850869,0.9991227032099
0,0.999958983851222,0.999228902310256
0,0.968352694239934,0.991019854603142
0,0.999606903855552,0.999092979929041
0,0.43394923081233,0.86596411211767
0,0.977223094130841,0.993282163798946
0,0.999989383850848,0.999101157178081
0,0.999706193854331,0.999137329510859
0,0.999808243853076,0.999184470650802
0,0.999139093861305,0.998895063738188
0,0.998994193863087,0.998842867957819
0,0.999826843852847,0.999193338925778
0,0.975953034146461,0.992956137315763
0,0.975346894153915,0.992800563276175
0,0.983297934056129,0.994835442818041
0,0.998696143866753,0.998749444576539
0,0.999941943851431,0.999233616100777
0,0.99997293385105,0.999207173815089
0,0.984936294035979,0.995251116434223
0,0.998677993866976,0.998744232807993
0,0.999894013852021,0.999222052185169
0,0.999729093854049,0.999147548348487
0,0.99995099385132,0.999232899834064
0,0.99833859387115,0.998652351108992
0,0.999939693851459,0.999233436188344
0,0.996868793889227,0.998275931964314
0,0.999823023852894,0.999191527881136
0,0.999853843852515,0.99920581804221
0,0.998535293868731,0.998704525594635
0,0.999725993854087,0.999146157568701
0,0.99912815386144,0.998890955343105
0,0.999931793851556,0.999232230863565
0,0.99998759385087,0.999124090535464
0,0.979022434108711,0.993743733466573
0,0.999195493860612,0.998916668795588
0,0.999931693851557,0.999232211736381
0,0.999982593850931,0.999167362284123
0,0.999940743851446,0.999233532374542
0,0.999189433860686,0.998914313586604
0,0.999964353851156,0.999223362166725
0,0.99959079385575,0.999085697947682
0,0.999908443851843,0.999226573762204
0,0.973691794174271,0.992376148825814
0,0.999996653850759,0.998846085644093
0,0.999945153851392,0.999233673152981
0,0.999703693854362,0.999136219385004
0,0.999967213851121,0.999219158148565
0,0.998458263869679,0.998683822846201
0,0.982586254064882,0.994654401989965
0,0.999796793853217,0.999178986510557
0,0.99972253385413,0.999144608631016
0,0.999434193857676,0.999015626774845
0,0.998857133864773,0.998797828787112
0,0.992784993939452,0.997229097989424
0,0.999619003855403,0.999098438430307
0,0.998218093872632,0.998621236757265
0,0.998834893865046,0.998790882910992
0,0.999436193857651,0.999016502718137
0,0.999726823854077,0.999146529647392
0,0.999347993858736,0.998978550948148
0,0.996022153899639,0.998056072645359
0,0.999837873852711,0.999198517167719
0,0.99984120385267,0.999200061685452
0,0.998881993864467,0.998805705916861
0,0.84269199578538,0.970977041968077
0,0.999805023853115,0.999182927960121
0,0.99755882388074,0.998453639591821
0,0.999664653854842,0.999118889078875
0,0.999995093850778,0.998964127659685
0,0.999856343852484,0.999206932597026
0,0.99928669385949,0.998953079548194
0,0.999879830852195,0.999216826030121
0,0.999750783853782,0.999157382070486
0,0.99963306385523,0.999104763773982
0,0.99991273385179,0.999227761023865
0,0.999442153857578,0.999019116860876
0,0.99980872385307,0.999184700563429
0,0.9999200938517,0.999229647258589
0,0.999584253855831,0.999082739050878
0,0.998709693866586,0.998753363529628
0,0.999360733858579,0.998983941743383
0,0.999762823853634,0.999162936667748
0,0.999849433852569,0.999203831111354
0,0.998222993872572,0.998622493916491
0,0.999997493850748,0.998701798652709
0,0.969989594219802,0.991432370908366
0,0.993809893926847,0.997487986673605
0,0.961584144323177,0.989378361339103
0,0.999903793851901,0.999225207810099
0,0.999957433851241,0.999230024335085
0,0.738680497064572,0.955556165691761
0,0.999752093853766,0.999157982809361
0,0.999900093851946,0.99922405943117
0,0.999984593850907,0.999153037651259
0,0.997726253878681,0.998496268320688
0,0.999996193850764,0.998893338508266
0,0.925425644767875,0.982902151535966
0,0.993384653932077,0.997380374256448
0,0.999845973852612,0.999202255386266
0,0.999123623861496,0.998889262069321
0,0.999908193851847,0.999226502459316
0,0.998932893863841,0.998822227103118
0,0.998570553868297,0.998714153161685
0,0.999930133851577,0.999231904739828
0,0.966122744267359,0.990465656219929
0,0.997259733884419,0.998376959232137
0,0.999235143860124,0.998932277163715
0,0.999998083850741,0.998509693320534
0,0.962971024306121,0.989703736463287
0,0.998740723866205,0.998762433913138
0,0.999883163852154,0.999218116733946
0,0.999958743851225,0.999229088670005
0,0.999187993860704,0.998913755122202
0,0.987231194007755,0.995831182147753
0,0.999272393859666,0.998947251688796
0,0.99997376385104,0.999204924877638
0,0.996179333897706,0.998096904383694
0,0.99826704387203,0.998633823015805
0,0.987964023998743,0.996016004202501
0,0.999206953860471,0.998921144762281
0,0.999641413855128,0.999108509616431
0,0.988404623993324,0.996127046503237
0,0.967398194251673,0.990781378083859
0,0.999959823851212,0.999228212029648
0,0.999480063857112,0.999035871229479
0,0.987216294007939,0.995827422533751
0,0.999984253850911,0.999155713326927
0,0.999845023852623,0.99920182037579
0,0.999963293851169,0.999224680903055
0,0.999819333852939,0.999189772093235
0,0.999921093851688,0.999229889438876
0,0.997908223876443,0.998542420726903
0,0.999970193851084,0.999213603793175
0,0.999939313851464,0.999233396587493
0,0.999277993859597,0.998949528716584
0,0.998810643865345,0.998783413205022
0,0.985945754023564,0.995506541298453
0,0.999770453853541,0.999166496113305
0,0.999922863851666,0.999230309664403
0,0.998623843867642,0.998728919345135
0,0.999067693862184,0.998868741420235
0,0.999974363851033,0.999203200399328
0,0.991868493950723,0.996998471324317
0,0.999629393855275,0.999103114771751
0,0.998203993872806,0.998617622310295
0,0.999741133853901,0.999152982257993
0,0.999959823851212,0.999228212029648
0,0.999994153850789,0.999001110461868
0,0.999856583852481,0.999207039111236
0,0.999630323855264,0.999103532784537
0,0.987791394000866,0.995972481434331
0,0.999974493851031,0.999202815299263
0,0.999134473861362,0.998893325455036
0,0.998758293865989,0.998767632347211
0,0.994513143918198,0.997666905013254
0,0.999725873854089,0.999146103791226
0,0.994556293917667,0.997677931337698
0,0.99969889385442,0.9991340893922
0,0.9861786340207,0.995565402877276
0,0.994140693922778,0.997571975401155
0,0.999890683852062,0.999220890687137
0,0.999890293852067,0.999220751870076
0,0.999301783859304,0.998959276629466
0,0.999987003850877,0.999130629805458
0,0.947237424499621,0.986429809806254
0,0.999245283859999,0.998936323762862
0,0.999983303850923,0.999162649831489
0,0.998951093863617,0.998828268422697
0,0.988784893988647,0.996222839628054
0,0.996242393896931,0.998113289414234
0,0.99651646389356,0.99818449801559
0,0.99899476386308,0.998843063842287
0,0.999387393858252,0.998995325830796
0,0.999844423852631,0.999201545132188
0,0.988765693988883,0.996218003952005
0,0.999873633852271,0.999214339006773
0,0.998990093863138,0.998841461139825
0,0.999966253851133,0.999220681055979
0,0.998541943868649,0.998706333398828
0,0.937990244613349,0.984851997912825
0,0.999832393852779,0.999195955219449
0,0.998332433871226,0.998650748808138
0,0.995551093905433,0.997933898175719
0,0.998275893871921,0.998636105635696
0,0.99976723385358,0.999164990251081
0,0.999952073851307,0.999232591158652
0,0.999849293852571,0.999203767627879
0,0.998388763870533,0.998665459886677
0,0.999934423851524,0.999232706000277
0,0.999562893856093,0.999073074367986
0,0.984412124042426,0.995118287768966
0,0.999957673851238,0.999229862986216
0,0.996009943899789,0.998052901575163
0,0.999445133857541,0.999020426055091
0,0.972312094191239,0.992023206253645
0,0.999134093861367,0.998893182693507
0,0.998013993875142,0.998569232688225
0,0.999576743855923,0.999079340614712
0,0.999860633852431,0.999208822865563
0,0.983043724059255,0.994770809705779
0,0.999461943857335,0.999027836776587
0,0.965939934269607,0.9904207131177
0,0.999872323852287,0.999213800118291
0,0.99887449386456,0.99880331660573
0,0.988944193986688,0.996262956757399
0,0.99987780385222,0.999216024436745
0,0.996641893892017,0.998217070881585
0,0.999996893850756,0.99881443780099
0,0.810641696179553,0.966405640242756
0,0.999736603853957,0.999150931189603
0,0.998547493868581,0.998707844923829
0,0.999913923851776,0.999228078567458
0,0.999760923853658,0.999162055069697
0,0.999840493852679,0.999199733224185
0,0.999974843851027,0.99920175749136
0,0.998917333864033,0.998817118885515
0,0.995981693900137,0.998045565322673
0,0.999760803853659,0.99916199945393
0,0.999521723856599,0.999054502112955
0,0.999918333851722,0.999229212848213
0,0.999985213850899,0.999147872615589
0,0.99995019385133,0.99923309057179
0,0.999970433851081,0.999213095821478
0,0.978012194121136,0.993484665833914
0,0.430486380854918,0.864049362007382
0,0.997976953875598,0.998559839559231
0,0.999552393856222,0.999068327628631
0,0.996850293889454,0.99827113699388
0,0.997816433877572,0.998519155080841
0,0.999949563851338,0.999233219489361
0,0.999877093852229,0.999215740839415
0,0.999100293861783,0.998880615340792
0,0.999056153862325,0.998864596786906
0,0.996450393894372,0.998167334542308
0,0.999985211850899,0.999147889895937
0,0.999244093860014,0.998935847712606
0,0.999974843851027,0.99920175749136
0,0.999529953856498,0.99905820473187
0,0.455543760546748,0.877151177505166
0,0.999645703855075,0.999110430754408
0,0.999434283857675,0.999015666178276
0,0.999579603855888,0.999080634854881
0,0.847395355727536,0.971644098911553
0,0.998005323875249,0.99856703343411
0,0.999876733852233,0.999215596499711
0,0.999949333851341,0.999233262082094
0,0.999749593853797,0.999156837102548
0,0.999987473850872,0.99912545811408
0,0.925582394765947,0.982925744320476
0,0.999555293856187,0.999069638148201
0,0.999365743858518,0.99898607052195
0,0.944620594531805,0.985964425898639
0,0.999980323850959,0.999180202548571
0,0.999299643859331,0.99895839484566
0,0.999557543856159,0.999070655204493
0,0.999562673856096,0.999072974867975
0,0.984851394037024,0.995229611791104
0,0.997356793883225,0.998401915464683
0,0.999979133850974,0.999185837949877
0,0.99991845385172,0.999229242796401
0,0.98774389400145,0.995960504339489
0,0.999732903854002,0.999149261990285
0,0.999414913857913,0.99900721689413
0,0.999994293850787,0.998996379126899
0,0.999708093854307,0.999138173658964
0,0.999879353852201,0.999216638492194
0,0.999881022852181,0.999217291646888
0,0.999647133855057,0.999111070613082
0,0.99976889385356,0.999165765895858
0,0.999785353853357,0.999173529399609
0,0.998687793866856,0.998747041637851
0,0.999885791852122,0.999219108830023
0,0.99950789385677,0.999048295068167
0,0.973458794177136,0.992316475597124
0,0.995483393906265,0.997916378147102
0,0.864165365521289,0.974024320761639
0,0.999525783856549,0.999056327905598
0,0.999861353852422,0.999209137133084
0,0.429977950861171,0.863765259176599
0,0.999025813862698,0.998853846553764
0,0.998953193863592,0.998828970166166
0,0.965020534280915,0.990195981374267
0,0.999827613852838,0.999193703038449
0,0.999543303856334,0.999064222854292
0,0.999997963850742,0.998558300508713
0,0.997569593880608,0.998456387993225
0,0.999949333851341,0.999233262082094
0,0.999990093850839,0.999090553112543
0,0.995555933905373,0.997935151174104
0,0.999544293856322,0.999064669661644
0,0.999568513856024,0.999075616615934
0,0.976837094135588,0.993183081292683
0,0.998604233867883,0.998723453141534
0,0.999664193854847,0.999118684274219
0,0.998907563864153,0.998813937761754
0,0.999939553851461,0.999233421881985
0,0.999599033855649,0.999089424128033
0,0.991446133955918,0.99689228678891
0,0.989669253977771,0.996445467130427
0,0.979300294105294,0.993814937268581
0,0.999980083850962,0.999181392297636
0,0.969407494226961,0.991285223773294
0,0.999859683852443,0.999208406851437
0,0.999880307852189,0.999217012878883
0,0.791842456410757,0.963676195245575
0,0.99955993385613,0.99907173578088
0,0.999620433855386,0.999099082693475
0,0.999981393850946,0.999174532180623
0,0.999974243851034,0.999203552197604
0,0.999756863853708,0.999160177618689
0,0.998362353870858,0.998658545714086
0,0.99927287385966,0.998947446599265
0,0.986643844014979,0.99568292216958
0,0.982740294062987,0.994693612696921
0,0.999818853852945,0.999189543307042
0,0.99694579388828,0.9982958789324
0,0.999130423861412,0.99889180559498
0,0.999864093852389,0.999210324617624
0,0.997208533885049,0.998363770160906
0,0.996773793890395,0.998251300258801
0,0.997238633884678,0.998371525816276
0,0.93641429463273,0.984598533740027
0,0.999501793856845,0.999045563901611
0,0.95719074437721,0.988394465337424
0,0.999882333852165,0.999217798619974
0,0.999949693851336,0.999233194371227
0,0.999725393854095,0.999145888723696
0,0.999830833852798,0.999195221830762
0,0.998214593872675,0.998620339131564
0,0.998021353875052,0.998571099983583
0,0.988388233993525,0.99612291681526
0,0.997469063881844,0.998430698117585
0,0.999805983853103,0.999183387934554
0,0.999781193853408,0.999171555805671
0,0.999792153853274,0.999176768803079
0,0.999454093857431,0.999024370755486
0,0.999979253850973,0.999185298458987
0,0.999989383850848,0.999101157178081
0,0.989335493981875,0.996361470614145
0,0.987048194010006,0.995785001842302
0,0.999741013853902,0.999152927813507
0,0.995944093900599,0.998035802339436
0,0.999082563862001,0.998874127258228
0,0.999825293852866,0.999192604978722
0,0.999627593855297,0.999102305440366
0,0.995317453908306,0.997873489327911
0,0.998772193865818,0.998771778747414
0,0.99932324385904,0.998968172503776
0,0.998834093865056,0.99879063478521
0,0.994820053914423,0.997745468944944
0,0.983538864053166,0.994896664637011
0,0.996335993895779,0.998137610711787
0,0.999957793851237,0.999229780647086
0,0.998055453874633,0.998579756298616
0,0.999675983854702,0.999123926593968
0,0.981170644082292,0.994293423852519
0,0.965952394269454,0.990423773737685
0,0.928612394728682,0.983384451554852
0,0.999814203853003,0.99918732318815
0,0.999818263852952,0.99918926198035
0,0.993769193927347,0.997477671299677
0,0.96998569421985,0.991431383558326
0,0.999092693861876,0.998877825389907
0,0.999857193852474,0.999207309440978
0,0.999987003850877,0.999130629805458
0,0.998727593866366,0.998758579129814
0,0.999957073851245,0.999230258145591
0,0.999945153851392,0.999233673152981
0,0.999843833852638,0.999201274106426
0,0.993554893929983,0.997423414423685
0,0.999565993856055,0.99907447657122
0,0.741998727023763,0.956086707101709
0,0.999799293853186,0.999180183080897
0,0.997449453882085,0.998425677625341
0,0.995144293910436,0.99782882584158
0,0.986232894020033,0.995579114168648
0,0.963120934304277,0.989739297056354
0,0.999964943851148,0.999222574685529
0,0.999966493851129,0.999220311425369
0,0.999805503853109,0.999183157949276
0,0.992677693940771,0.997202070449286
0,0.999760193853667,0.999161716858118
0,0.999529353856506,0.999057934590544
0,0.999843593852641,0.999201163755309
0,0.999925253851637,0.999230859076527
0,0.999960533851203,0.999227580978192
0,0.974552394163686,0.992596735585994
0,0.997612823880076,0.998467410812152
0,0.999914643851767,0.9992282682896
0,0.999688143854553,0.999129322181417
0,0.999923693851656,0.999230502888988
0,0.999750313853788,0.999157166747229
0,0.995879643901392,0.998019071816507
0,0.99965259385499,0.999113511303689
0,0.99979406385325,0.999177681114235
0,0.939754954591645,0.985140213696583
0,0.994208923921939,0.997589334654996
0,0.999097593861816,0.998879622660375
0,0.996007793899816,0.99805234321191
0,0.99940049385809,0.999000969049765
0,0.999952193851305,0.999232553047188
0,0.99992739385161,0.999231331582568
0,0.999955993851259,0.999230902291247
0,0.998978843863276,0.998837620530203
0,0.986768654013444,0.995714437174248
0,0.999941703851434,0.999233601756048
0,0.991759093952069,0.996970964667315
0,0.997461093881942,0.998428658023967
0,0.999622193855364,0.999099875361623
0,0.99924279386003,0.998935328008026
0,0.994585993917302,0.997685524329616
0,0.999351553858692,0.998980054047036
0,0.950453894460063,0.987028009976741
0,0.99983229385278,0.999195908257847
0,0.99871099386657,0.99875374081897
0,0.999873033852279,0.99921409272065
0,0.999456933857396,0.999025623643315
0,0.999954693851275,0.999231569612631
0,0.999963513851166,0.999224417074326
0,0.999866953852354,0.999211548816141
0,0.999031063862634,0.998855691584214
0,0.999975313851021,0.999200287323881
0,0.981052294083747,0.994263195078314
0,0.995760733902854,0.997988220749505
0,0.999364093858538,0.998985368880384
0,0.999693983854481,0.999131911798478
0,0.998244993872301,0.99862814559446
0,0.990474493967868,0.996648014449852
0,0.999942173851429,0.999233628663616
0,0.999230853860177,0.998930571854408
0,0.999459443857365,0.999026731954239
0,0.999900693851939,0.999224249415426
0,0.998635223867502,0.998732110000597
0,0.999941093851442,0.999233559827843
0,0.999975083851024,0.999201014021171
0,0.997829993877405,0.998522593363298
0,0.99748649388163,0.998435157968597
0,0.997999593875319,0.998565580165864
0,0.999742193853888,0.999153463457408
0,0.999147053861207,0.998898069967108
0,0.99970465385435,0.999136645600543
0,0.999835723852738,0.999197514839364
0,0.997096793886423,0.998334935230952
0,0.999980803850953,0.99917773551814
0,0.999974483851031,0.999202845070619
0,0.999932893851543,0.999232436421876
0,0.999679913854654,0.999125671311459
0,0.999787863853326,0.99917472336975
0,0.999963393851168,0.999224561610284
0,0.991513543955089,0.996909232735474
0,0.659636398036701,0.941450087749076
0,0.981486594078406,0.994374087150794
0,0.99673515389087,0.998241275958746
0,0.999673123854737,0.999122656142484
0,0.999970193851084,0.999213603793175
0,0.993600243929425,0.997434888610321
0,0.932033894686603,0.983909880817836
0,0.999909633851829,0.99922690991991
0,0.993626233929105,0.997441466219612
0,0.998973843863338,0.998835922757372
0,0.996341493895712,0.998139039832682
0,0.999099963861786,0.998880493923773
0,0.995382243907509,0.99789022525127
0,0.99908339386199,0.998874429378259
0,0.999449193857492,0.999022211962545
0,0.999078263862053,0.998872564592516
0,0.999137513861325,0.998894468719317
0,0.999947423851364,0.999233530088467
0,0.995097453911012,0.997816761452236
0,0.999831693852787,0.999195626341369
0,0.999912853851789,0.999227793271718
0,0.998474053869484,0.998688033578266
0,0.99994205385143,0.99923362225547
0,0.999857193852474,0.999207309440978
0,0.999843953852636,0.999201329259677
0,0.999985923850891,0.999141470321692
0,0.99827279387196,0.9986353058075
0,0.999890563852063,0.999220848035455
0,0.999984733850905,0.999151904313872
0,0.999833223852768,0.999196344725517
0,0.994968593912597,0.997783610560208
0,0.998111493873943,0.998594005333376
0,0.998569493868311,0.998713862173724
0,0.998719443866466,0.998756198873394
0,0.996097393898714,0.998075616180329
0,0.852301055667203,0.972339815713815
0,0.999874703852258,0.999214775928309
0,0.925195394770707,0.98286751814447
0,0.999885073852131,0.999218840108698
0,0.999859683852443,0.999208406851437
0,0.999842283852657,0.999200560391227
0,0.9984646938696,0.998685535647726
0,0.998856653864779,0.998797677883819
0,0.999982593850931,0.999167362284123
0,0.999584373855829,0.999082793349808
0,0.998090193874205,0.998588585434163
0,0.999335933858885,0.9989734781043
0,0.999964703851152,0.999222899759677
0,0.886018035252532,0.97714642443599
0,0.959405054349977,0.988881139680419
0,0.999949923851333,0.999233148054829
0,0.999767953853571,0.999165326499391
0,0.997744433878458,0.998500885615529
0,0.997802293877746,0.99851556901273
0,0.999674793854717,0.999123398063602
0,0.99908422386198,0.998874731656518
0,0.987790594000876,0.995972279720562
0,0.998050323874696,0.998578453471698
0,0.953563394421821,0.987638130691052
0,0.564531449206356,0.91849852426319
0,0.999266093859743,0.998944698072629
0,0.97571074414944,0.992893945504333
0,0.999992593850808,0.999043509887809
0,0.999617453855422,0.999097739887265
0,0.989711293977254,0.996456045285602
0,0.999889363852078,0.999220418537567
0,0.998209093872743,0.998618929145296
0,0.999885073852131,0.999218840108698
0,0.999355393858645,0.998981678224484
0,0.995014963912026,0.997795533181345
0,0.999747453853823,0.999155858822454
0,0.998901363864229,0.998811929405511
0,0.999120893861529,0.99888824386441
0,0.999999163850728,0.997395594845332
0,0.998870093864614,0.998801920088333
0,0.999856583852481,0.999207039111236
0,0.967562494249652,0.990822302955503
0,0.999937053851492,0.999233115111977
0,0.99871992386646,0.998756338800479
0,0.876667795367527,0.975806403668467
0,0.999601293855621,0.999090445593793
0,0.999935143851515,0.999232825410504
0,0.999932523851547,0.999232368300192
0,0.99917939386081,0.998910429376029
0,0.999894993852009,0.999222385745995
0,0.99949240385696,0.999041368235357
0,0.999971623851066,0.99921042648428
0,0.999764373853615,0.999163657280414
0,0.999941463851437,0.999233586180441
0,0.999969233851096,0.99921554036493
0,0.998732593866305,0.998760044102692
0,0.999924533851645,0.999230695844759
0,0.992945963937472,0.99726966426378
0,0.999025333862704,0.998853678181745
0,0.99997865385098,0.999187936254639
0,0.998598893867949,0.998721971380132
0,0.0537513354882183,0.171614662874433
0,0.999704413854353,0.999136539038581
0,0.999866123852364,0.99921119523099
0,0.92342419479249,0.982601922500479
0,0.99967455385472,0.999123291455016
0,0.982952594060376,0.994747630591442
0,0.993859493926237,0.997500562793018
0,0.999491093856976,0.999040783754296
0,0.997681993879226,0.998485018766379
0,0.995976593900199,0.998044240992935
0,0.985270994031863,0.995335858931933
0,0.996519093893528,0.998185181161887
0,0.999921433851684,0.999229971004315
0,0.995215643909558,0.997847217391975
0,0.999977343850996,0.999193215919271
0,0.999414433857919,0.999007008329725
0,0.996118993898448,0.998081227545754
0,0.999751143853778,0.999157547073353
0,0.999051143862387,0.998862806986223
0,0.997680093879249,0.998484535555584
0,0.999475193857172,0.999033707363084
0,0.999518033856645,0.99905284408332
0,0.999834653852751,0.999197014615568
0,0.999397513858127,0.998999682546911
0,0.999465633857289,0.999029469163395
0,0.998902433864216,0.998812275437952
0,0.999712523854253,0.999140143736095
0,0.997857743877064,0.998529627920689
0,0.993578193929696,0.997429309165279
0,0.999996893850756,0.99881443780099
0,0.999380593858335,0.998992409167575
0,0.99970787385431,0.999138075893275
0,0.99919396386063,0.998916073401011
0,0.999794533853244,0.999177905742389
0,0.999985803850892,0.999142590825751
0,0.999760563853662,0.999161888245231
0,0.999874343852263,0.999214629258248
0,0.999908203851846,0.999226505316006
0,0.996748563890705,0.998244755219566
0,0.99540659390721,0.997896518378355
0,0.999527593856527,0.999057142357415
0,0.999834053852758,0.999196733729414
0,0.970880864208841,0.991658481254245
0,0.99990869385184,0.99922664482738
0,0.999411453857956,0.999005714394451
0,0.999655693854952,0.999114895355749
0,0.99984204385266,0.999200449665788
0,0.999845613852616,0.999202090655782
0,0.998854293864808,0.998796936587187
0,0.999597363855669,0.999088669166995
0,0.999950643851325,0.999232987109203
0,0.999872673852283,0.999213944515056
0,0.999993673850795,0.999015905694918
0,0.999676463854696,0.999124139750402
0,0.993116193935378,0.997312594478891
0,0.991271433958066,0.996848370551178
0,0.999987353850873,0.999126806239892
0,0.999887223852104,0.999219639393043
0,0.999911063851811,0.999227306882532
0,0.67104109789644,0.94369626886782
0,0.999324693859023,0.998968777051205
0,0.998100333874081,0.998591164925323
0,0.99970954385429,0.999138818181228
0,0.999832023852783,0.999195781426442
0,0.984649494039506,0.995178456928923
0,0.999652853854987,0.99911362743216
0,0.997853093877121,0.998528449297663
0,0.999920693851693,0.99922979297383
0,0.999150033861171,0.998899199073775
0,0.999872793852282,0.999213993952782
0,0.999783093853385,0.999172456347678
0,0.981021394084127,0.994255301457883
0,0.999106343861708,0.998882845727925
0,0.999281583859553,0.998950991985222
0,0.999771413853529,0.999166946096237
0,0.973422344177584,0.992307142652162
0,0.986766094013475,0.995713790821481
0,0.996705343891237,0.998233540497748
0,0.999996063850766,0.998904256834815
0,0.0676048253178402,0.217484854185706
0,0.999940153851453,0.999233480793644
0,0.999789413853307,0.999175461750987
0,0.999997253850751,0.998753970251174
0,0.987629644002855,0.995931693422399
0,0.985685994026759,0.995440858503738
0,0.999947183851367,0.999233553652006
0,0.998366993870801,0.998659758207081
0,0.999939673851459,0.999233434165093
0,0.999993913850792,0.999008759800321
0,0.999999633850722,0.994455208458088
0,0.997185193885336,0.998357752684322
0,0.999782493853392,0.999172171805291
0,0.999774983853485,0.999168623517506
0,0.99997782385099,0.999191353151645
0,0.999649753855025,0.999112242262644
0,0.991618993953792,0.996935742201698
